Customer ID,avg_order_time,avg_first_half,avg_second_half,time_since_last_order,total_orders,total_sum,avg_incr,Bestellrhythmus_Trend,Recency,Frequency,Monetary_Value,RFM_Score
12721.0,62.0,55.0,68.0,31,8,4013.08,1.2149451758012768,5,8,5,9,22
12722.0,21.0,32.0,16.0,84,4,997.63,0.4875002632632,0,6,3,6,15
12723.0,15.0,0.0,20.0,3,5,725.0699999999999,7411.916666666667,0,10,3,5,18
12724.0,88.0,75.0,94.0,4,7,2317.52,1.2439706460250588,0,10,4,8,22
12725.0,71.0,13.0,100.0,370,4,2266.7599999999998,7.6711318242343545,0,3,3,8,14
12726.0,59.0,66.0,54.0,27,11,4014.6000000000004,0.8219876077039381,8,8,6,9,23
12727.0,71.0,89.0,57.0,10,10,5679.53,0.6389701162265263,9,9,6,10,25
12728.0,78.0,51.0,87.0,70,5,1070.17,1.7037127669698329,0,6,3,6,15
12729.0,,,,113,1,453.01,,0,5,0,4,9
12730.0,,,,521,1,829.25,,0,2,0,5,7
12731.0,39.0,56.0,25.0,23,17,25775.71,0.45410760834143743,10,8,7,10,25
12732.0,,,,179,1,236.26000000000002,,0,5,0,2,7
12733.0,151.0,192.0,131.0,233,4,2424.87,0.6843274169006857,0,4,3,8,15
12734.0,19.0,,19.0,352,3,639.6500000000001,,0,3,2,5,10
12735.0,21.0,,21.0,314,2,779.5699999999999,,0,3,1,5,9
12736.0,,,,332,1,234.0,,0,3,0,2,5
12737.0,0.0,,0.0,498,2,3710.5,,0,2,1,9,12
12738.0,,,,371,1,155.35,,0,3,0,1,4
12739.0,105.0,8.0,153.0,77,4,2726.73,17.446863905325444,0,6,3,8,17
12740.0,,,,63,1,427.6,,0,6,0,4,10
12741.0,3.0,,3.0,528,2,406.07,,0,2,1,3,6
12742.0,,,,625,1,1201.52,,0,1,0,6,7
12743.0,0.0,,0.0,133,2,540.13,,0,5,1,4,10
12744.0,53.0,68.0,44.0,51,11,25317.059999999998,0.6520845474495712,9,7,6,10,23
12745.0,97.0,,97.0,486,3,925.41,,0,2,2,6,10
12746.0,,,,540,1,254.55,,0,1,0,2,3
12747.0,29.0,25.0,33.0,1,26,8898.48,1.3227399593606948,5,10,8,10,28
12748.0,2.0,2.0,1.0,0,337,54130.11,0.6435215624173454,9,10,10,10,30
12749.0,64.0,40.0,79.0,3,9,6897.360000000001,1.9474862053060458,2,10,5,10,25
12750.0,,,,128,1,275.88,,0,5,0,2,7
12751.0,,,,444,1,268.27,,0,2,0,2,4
12752.0,,,,80,1,4366.78,,0,6,0,9,15
12753.0,67.0,40.0,86.0,22,6,21429.39,2.159227414546011,0,8,4,10,22
12754.0,24.0,0.0,36.0,235,4,3056.31,52514.0,0,4,3,9,16
12755.0,41.0,46.0,37.0,280,11,5236.259999999999,0.8137431332870367,8,4,6,9,19
12756.0,,,,86,1,112.07999999999998,,0,6,0,1,7
12757.0,16.0,5.0,24.0,15,13,7834.650000000001,4.702366538672299,1,9,7,10,26
12758.0,103.0,74.0,118.0,116,7,9903.24,1.5888083307672929,0,5,4,10,19
12759.0,97.0,99.0,96.0,51,8,5020.74,0.9693626565685989,7,7,5,9,21
12760.0,,,,455,1,347.8,,0,2,0,3,5
12761.0,7.0,,7.0,457,2,782.95,,0,2,1,5,8
12762.0,17.0,,17.0,7,2,1898.52,,0,10,1,8,19
12763.0,230.0,,230.0,137,2,494.08,,0,5,1,4,10
12764.0,,,,316,1,1693.88,,0,3,0,7,10
12765.0,33.0,27.0,37.0,471,6,1404.58,1.3748837209302325,0,2,4,7,13
12766.0,50.0,24.0,66.0,3,9,8918.99,2.7081236316073816,2,10,5,10,25
12767.0,,,,375,1,949.82,,0,3,0,6,9
12768.0,,,,450,1,168.69000000000003,,0,2,0,2,4
12769.0,,,,238,1,1143.6,,0,4,0,6,10
12770.0,245.0,,245.0,210,2,3246.45,,0,4,1,9,14
12771.0,,,,485,1,282.3,,0,2,0,2,4
12772.0,,,,59,1,892.47,,0,6,0,6,12
12773.0,,,,563,1,124.25,,0,1,0,1,2
12774.0,,,,535,1,98.7,,0,1,0,1,2
12775.0,65.0,48.0,73.0,16,7,1686.1200000000001,1.5010100580517576,0,9,4,7,20
12776.0,,,,667,1,55.5,,0,1,0,1,2
12777.0,,,,457,1,519.45,,0,2,0,4,6
12778.0,72.0,96.0,58.0,19,9,1775.68,0.6055379799845888,9,8,5,7,20
12779.0,53.0,60.0,47.0,37,14,6474.11,0.783594548898902,8,7,7,10,24
12780.0,,,,598,1,337.4,,0,1,0,3,4
12781.0,221.0,,221.0,63,2,826.74,,0,6,1,5,12
12782.0,51.0,31.0,65.0,4,11,4618.24,2.097390467881391,2,10,6,9,25
12783.0,14.0,10.0,17.0,1,6,2225.91,1.5647025116989781,0,10,4,8,22
12784.0,260.0,,260.0,8,3,1763.1499999999999,,0,10,2,7,19
12785.0,183.0,,183.0,363,3,1100.4,,0,3,2,6,11
12786.0,,,,609,1,728.5,,0,1,0,5,6
12787.0,134.0,220.0,91.0,9,4,862.18,0.41436340703135077,0,9,3,5,17
12788.0,21.0,16.0,24.0,462,4,444.9,1.531224250834815,0,2,3,4,9
12789.0,314.0,,314.0,64,3,273.35,,0,6,2,2,10
12790.0,218.0,,218.0,191,2,591.85,,0,4,1,4,9
12791.0,50.0,0.0,83.0,373,6,863.51,214.45278522490318,0,3,4,5,12
12792.0,278.0,,278.0,256,2,827.01,,0,4,1,5,10
12793.0,33.0,,33.0,334,3,885.53,,0,3,2,6,11
12794.0,45.0,,45.0,52,2,860.41,,0,7,1,5,13
12795.0,,,,18,1,430.48,,0,9,0,4,13
12796.0,,,,627,1,381.0,,0,1,0,3,4
12797.0,58.0,,58.0,365,2,552.08,,0,3,1,4,8
12798.0,137.0,250.0,80.0,9,4,8510.93,0.31931697407169585,0,9,3,10,22
12799.0,,,,528,1,219.35,,0,2,0,2,4
12800.0,103.0,,103.0,469,3,584.25,,0,2,2,4,8
12801.0,,,,500,1,1071.82,,0,2,0,6,8
12802.0,62.0,46.0,70.0,186,7,2416.42,1.523429172040045,0,5,4,8,17
12803.0,,,,392,1,1092.81,,0,3,0,6,9
12804.0,34.0,,34.0,465,2,325.37,,0,2,1,3,6
12805.0,97.0,69.0,111.0,381,4,1434.95,1.619847535253706,0,3,3,7,13
12806.0,51.0,16.0,68.0,434,4,2878.96,4.246824542518837,0,2,3,8,13
12807.0,,,,382,1,330.35,,0,3,0,3,6
12808.0,106.0,27.0,132.0,36,5,776.7,4.865458120396973,0,7,3,5,15
12809.0,234.0,,234.0,177,3,1755.94,,0,5,2,7,14
12810.0,142.0,,142.0,534,2,534.99,,0,2,1,4,7
12811.0,41.0,48.0,39.0,260,5,1033.9,0.8044094741676017,0,4,3,6,13
12812.0,,,,44,1,229.64000000000001,,0,7,0,2,9
12813.0,95.0,,95.0,501,3,1687.8000000000002,,0,2,2,7,11
12814.0,,,,101,1,125.92,,0,5,0,1,6
12815.0,50.0,,50.0,147,2,1063.46,,0,5,1,6,12
12816.0,80.0,,80.0,95,2,572.2,,0,6,1,4,11
12817.0,76.0,,76.0,280,3,690.98,,0,4,2,5,11
12818.0,,,,261,1,1542.08,,0,4,0,7,11
12819.0,,,,457,1,540.52,,0,2,0,4,6
12820.0,73.0,57.0,83.0,2,11,2689.52,1.4538120819158,4,10,6,8,24
12821.0,397.0,,397.0,213,2,220.79999999999998,,0,4,1,2,7
12822.0,16.0,,16.0,70,2,948.88,,0,6,1,6,13
12823.0,35.0,20.0,48.0,74,18,6501.5,2.366115745724009,2,6,7,10,23
12824.0,,,,59,1,397.12,,0,6,0,3,9
12825.0,120.0,,120.0,520,2,518.63,,0,2,1,4,7
12826.0,65.0,71.0,60.0,2,12,2800.75,0.8487776473692351,8,10,6,8,24
12827.0,19.0,,19.0,5,3,430.15,,0,10,2,4,16
12828.0,25.0,15.0,32.0,2,6,1018.71,2.075723000283383,0,10,4,6,20
12829.0,106.0,,106.0,336,3,385.3,,0,3,2,3,8
12830.0,26.0,18.0,32.0,37,6,6814.64,1.7312288809381833,0,7,4,10,21
12831.0,100.0,,100.0,261,3,451.11,,0,4,2,4,10
12832.0,65.0,,65.0,31,2,383.03000000000003,,0,8,1,3,12
12833.0,,,,144,1,417.38,,0,5,0,4,9
12834.0,,,,282,1,312.38,,0,4,0,3,7
12835.0,7.0,6.0,8.0,427,42,6110.83,1.1789651699103767,5,2,8,10,20
12836.0,45.0,34.0,54.0,58,16,7406.42,1.5988461104753862,3,7,7,10,24
12837.0,396.0,,396.0,172,2,662.6600000000001,,0,5,1,5,11
12838.0,62.0,37.0,81.0,33,10,2975.9100000000003,2.1799241232534468,2,7,6,9,22
12839.0,29.0,30.0,28.0,2,26,9669.12,0.9220502875894979,7,10,8,10,28
12840.0,88.0,118.0,73.0,143,7,4041.97,0.6191681773055668,0,5,4,9,18
12841.0,13.0,10.0,15.0,4,40,6958.2,1.4152926438541342,4,10,8,10,28
12842.0,222.0,333.0,167.0,69,4,1917.99,0.5016448808555882,0,6,3,8,17
12843.0,22.0,15.0,29.0,65,30,6583.36,1.884627738816492,3,6,8,10,24
12844.0,188.0,151.0,206.0,28,4,648.6,1.365446093922246,0,8,3,5,16
12845.0,7.0,19.0,1.0,266,4,354.09,0.0782905086523335,0,4,3,3,10
12846.0,,,,681,1,15.58,,0,1,0,1,2
12847.0,365.0,,365.0,21,2,1609.0,,0,8,1,7,16
12848.0,,,,675,1,208.0,,0,1,0,2,3
12849.0,111.0,97.0,121.0,30,6,3042.47,1.2387227416538482,0,8,4,9,21
12850.0,,,,445,1,330.0,,0,2,0,3,5
12851.0,380.0,,380.0,96,2,280.76,,0,5,1,2,8
12852.0,,,,294,1,311.55,,0,4,0,3,7
12853.0,53.0,61.0,48.0,134,11,3907.5,0.7965043695380774,8,5,6,9,20
12854.0,108.0,38.0,143.0,78,7,2970.9700000000003,3.7221981630848626,0,6,4,9,19
12855.0,9.0,7.0,10.0,372,4,612.84,1.3855363138363668,0,3,3,5,11
12856.0,11.0,12.0,10.0,7,6,2170.78,0.8853621638289056,0,10,4,8,22
12857.0,94.0,94.0,94.0,210,6,3688.0,1.0015633461488511,0,4,4,9,17
12858.0,,,,382,1,147.27,,0,3,0,1,4
12859.0,,,,458,1,575.1,,0,2,0,4,6
12860.0,,,,692,1,54.22,,0,1,0,1,2
12861.0,,,,619,1,68.25,,0,1,0,1,2
12862.0,69.0,,69.0,425,2,984.62,,0,2,1,6,9
12863.0,107.0,20.0,165.0,51,6,2792.55,7.868947095378434,0,7,4,8,19
12864.0,369.0,,369.0,137,2,299.57,,0,5,1,3,9
12865.0,150.0,98.0,175.0,25,4,3323.4700000000003,1.7931812874601074,0,8,3,9,20
12866.0,109.0,,109.0,282,3,1227.35,,0,4,2,7,13
12867.0,58.0,65.0,52.0,25,13,7829.26,0.812975431125449,8,8,7,10,25
12868.0,29.0,20.0,36.0,185,8,2043.7600000000002,1.7861586887477314,3,5,5,8,18
12869.0,,,,681,1,337.66999999999996,,0,1,0,3,4
12870.0,124.0,,124.0,374,3,1676.95,,0,3,2,7,12
12871.0,177.0,,177.0,83,3,744.02,,0,6,2,5,13
12872.0,37.0,39.0,35.0,326,12,3283.96,0.9022721655308782,7,3,6,9,18
12873.0,199.0,,199.0,281,3,2027.3000000000002,,0,4,2,8,14
12874.0,169.0,,169.0,384,2,948.42,,0,3,1,6,10
12875.0,138.0,95.0,153.0,142,5,1356.99,1.6104505426243285,0,5,3,7,15
12876.0,177.0,195.0,168.0,57,4,4081.79,0.8599007707982634,0,7,3,9,19
12877.0,36.0,40.0,32.0,3,20,2942.1400000000003,0.8124679041480823,8,10,7,9,26
12878.0,29.0,,29.0,235,2,854.99,,0,4,1,5,10
12879.0,23.0,,23.0,44,3,573.22,,0,7,2,4,13
12880.0,192.0,,192.0,381,2,640.13,,0,3,1,5,9
12881.0,,,,275,1,298.0,,0,4,0,3,7
12882.0,24.0,,24.0,8,2,1463.04,,0,10,1,7,18
12883.0,21.0,64.0,0.0,24,4,703.47,1.0723630592373354e-05,0,8,3,5,16
12884.0,,,,87,1,309.05,,0,6,0,3,9
12885.0,30.0,,30.0,62,3,1175.22,,0,6,2,6,14
12886.0,151.0,,151.0,67,2,1378.4,,0,6,1,7,14
12887.0,,,,383,1,222.4,,0,3,0,2,5
12888.0,41.0,,41.0,213,2,354.12,,0,4,1,3,8
12889.0,40.0,35.0,43.0,380,4,385.46000000000004,1.2289749285940972,0,3,3,3,9
12890.0,181.0,,181.0,23,3,1035.32,,0,8,2,6,16
12891.0,47.0,35.0,55.0,185,11,840.5,1.5450947982498784,4,5,6,5,16
12892.0,,,,396,1,263.38,,0,3,0,2,5
12893.0,,,,30,1,176.55,,0,8,0,2,10
12894.0,,,,574,1,157.35,,0,1,0,1,2
12895.0,44.0,,44.0,41,2,372.8,,0,7,1,3,11
12897.0,113.0,162.0,88.0,204,4,514.25,0.5459204442711391,0,4,3,4,11
12898.0,195.0,,195.0,463,2,296.21000000000004,,0,2,1,3,6
12899.0,,,,413,1,366.4,,0,2,0,3,5
12900.0,,,,421,1,340.33,,0,2,0,3,5
12901.0,9.0,7.0,11.0,8,28,17654.54,1.6305099692666065,3,10,8,10,28
12902.0,,,,264,1,138.68,,0,4,0,1,5
12903.0,,,,428,1,833.53,,0,2,0,5,7
12904.0,154.0,,154.0,17,2,496.06,,0,9,1,4,14
12905.0,105.0,,105.0,576,2,1018.42,,0,1,1,6,8
12906.0,16.0,0.0,22.0,11,5,2919.81,0.0,0,9,3,8,20
12907.0,98.0,,98.0,395,2,508.90999999999997,,0,3,1,4,8
12908.0,113.0,124.0,109.0,175,5,1776.0,0.8779557759224467,0,5,3,7,15
12909.0,87.0,133.0,53.0,39,8,3103.19,0.40121381091839586,10,7,5,9,21
12910.0,49.0,75.0,31.0,22,13,5796.52,0.4102646669157476,10,8,7,10,25
12911.0,,,,551,1,1651.72,,0,1,0,7,8
12912.0,9.0,16.0,6.0,2,5,1662.3,0.4132764070774662,0,10,3,7,20
12913.0,61.0,65.0,57.0,4,13,6283.240000000001,0.8752879632488612,7,10,7,10,27
12914.0,,,,400,1,223.98,,0,3,0,2,5
12915.0,146.0,116.0,162.0,148,4,975.1,1.3891389648047918,0,5,3,6,14
12916.0,90.0,121.0,75.0,138,7,4479.73,0.6279256608830137,0,5,4,9,18
12917.0,120.0,115.0,123.0,127,6,4359.2,1.063855182414152,0,5,4,9,18
12918.0,,,,625,1,10953.5,,0,1,0,10,11
12919.0,32.0,26.0,36.0,7,6,1335.19,1.3571724411542871,0,10,4,7,21
12920.0,235.0,0.0,353.0,16,4,486.64,0.0,0,9,3,4,16
12921.0,9.0,9.0,10.0,8,74,35233.24,1.0368579856077633,6,10,9,10,29
12922.0,,,,160,1,405.38,,0,5,0,3,8
12923.0,255.0,,255.0,63,3,770.42,,0,6,2,5,13
12924.0,58.0,55.0,60.0,87,12,2469.4,1.0917593029851007,6,6,6,8,20
12925.0,294.0,,294.0,4,3,729.3299999999999,,0,10,2,5,17
12926.0,104.0,78.0,117.0,410,4,1523.97,1.5110727689926893,0,2,3,7,12
12927.0,,,,394,1,197.31,,0,3,0,2,5
12928.0,46.0,21.0,67.0,34,12,4304.89,3.1641442445367316,1,7,6,9,22
12929.0,,,,311,1,117.85,,0,3,0,1,4
12930.0,93.0,,93.0,77,2,415.8,,0,6,1,4,11
12931.0,12.0,10.0,14.0,21,57,92347.34,1.3710357907530335,4,8,9,10,27
12932.0,18.0,23.0,14.0,538,8,1698.56,0.6018800515403537,9,1,5,7,13
12933.0,100.0,109.0,94.0,23,8,1636.63,0.8584517738616823,7,8,5,7,20
12934.0,,,,736,1,181.65,,0,1,0,2,3
12935.0,43.0,28.0,54.0,1,15,4243.86,1.8768345627399352,3,10,7,9,26
12936.0,20.0,56.0,2.0,16,4,1063.9,0.03770485797327992,0,9,3,6,18
12937.0,90.0,83.0,93.0,14,9,3097.61,1.1168403935727476,6,9,5,9,23
12938.0,,,,25,1,114.14,,0,8,0,1,9
12939.0,33.0,34.0,32.0,63,20,25264.8,0.953298314194967,7,6,7,10,23
12940.0,33.0,,33.0,54,2,899.6899999999999,,0,7,1,6,14
12941.0,,,,723,1,377.49,,0,1,0,3,4
12942.0,117.0,,117.0,130,3,675.6,,0,5,2,5,12
12943.0,47.0,,47.0,557,2,496.5,,0,1,1,4,6
12944.0,319.0,,319.0,35,2,604.51,,0,7,1,4,12
12945.0,367.0,,367.0,287,2,900.11,,0,4,1,6,11
12946.0,,,,436,1,324.45,,0,2,0,3,5
12947.0,45.0,69.0,30.0,143,6,1603.99,0.4372811166782626,0,5,4,7,16
12948.0,90.0,158.0,48.0,15,9,2317.4300000000003,0.3073547913608723,10,9,5,8,22
12949.0,33.0,27.0,39.0,30,22,15526.699999999999,1.443730571963138,4,8,7,10,25
12950.0,10.0,,10.0,1,3,1843.0,,0,10,2,8,20
12951.0,49.0,43.0,53.0,8,15,3213.7200000000003,1.2159672223702573,5,10,7,9,26
12952.0,24.0,35.0,18.0,5,4,1387.79,0.5388124231486257,0,10,3,7,20
12953.0,512.0,,512.0,9,2,828.8100000000001,,0,9,1,5,15
12954.0,,,,638,1,162.45,,0,1,0,2,3
12955.0,26.0,31.0,23.0,0,11,4757.16,0.7642565830469517,8,10,6,9,25
12956.0,139.0,0.0,208.0,305,4,521.89,312.582726326743,0,4,3,4,11
12957.0,59.0,77.0,47.0,9,13,8706.97,0.6057460409834748,9,9,7,10,26
12958.0,182.0,,182.0,399,2,467.34,,0,3,1,4,8
12959.0,,,,483,1,150.95,,0,2,0,1,3
12960.0,82.0,83.0,81.0,413,4,1322.0700000000002,0.9756090501629096,0,2,3,7,12
12961.0,,,,378,1,211.99,,0,3,0,2,5
12962.0,106.0,,106.0,6,2,266.39000000000004,,0,10,1,2,13
12963.0,46.0,86.0,12.0,7,12,3235.79,0.14598221464039007,10,10,6,9,25
12964.0,,,,436,1,132.24,,0,2,0,1,3
12965.0,,,,88,1,769.8100000000001,,0,6,0,5,11
12966.0,,,,9,1,160.18,,0,9,0,1,10
12967.0,12.0,,12.0,357,3,2938.5200000000004,,0,3,2,9,14
12968.0,,,,111,1,135.95,,0,5,0,1,6
12969.0,,,,602,1,122.45,,0,1,0,1,2
12970.0,80.0,88.0,74.0,6,10,1453.6,0.8408534282891326,8,10,6,7,23
12971.0,6.0,8.0,4.0,3,116,15704.6,0.508895360148142,9,10,10,10,30
12972.0,82.0,13.0,116.0,413,4,1161.2,8.401472055888224,0,2,3,6,11
12973.0,,,,413,1,385.55,,0,2,0,3,5
12974.0,367.0,,367.0,197,2,408.95,,0,4,1,3,8
12975.0,59.0,112.0,23.0,436,6,2100.09,0.20938145956122614,0,2,4,8,14
12976.0,64.0,30.0,90.0,211,8,3156.38,2.9995925659545817,1,4,5,9,18
12977.0,118.0,0.0,177.0,155,4,513.88,31950.4375,0,5,3,4,12
12978.0,86.0,28.0,105.0,384,5,2502.82,3.7630539021164022,0,3,3,8,14
12979.0,,,,728,1,517.7,,0,1,0,4,5
12980.0,28.0,34.0,24.0,157,21,16245.78,0.7216318460963934,9,5,7,10,22
12981.0,103.0,,103.0,29,2,372.22,,0,8,1,3,12
12982.0,51.0,22.0,74.0,242,8,2744.81,3.323659580642821,1,4,5,8,17
12983.0,,,,597,1,490.08000000000004,,0,1,0,4,5
12984.0,,,,18,1,97.5,,0,9,0,1,10
12985.0,27.0,,27.0,0,2,1239.38,,0,10,1,7,18
12986.0,28.0,38.0,20.0,428,10,2729.84,0.5358532119947895,9,2,6,8,16
12987.0,153.0,78.0,178.0,73,5,1312.21,2.2843387594424938,0,6,3,7,16
12988.0,,,,291,1,505.82,,0,4,0,4,8
12989.0,22.0,18.0,26.0,2,33,13551.75,1.4321787692678227,4,10,8,10,28
12990.0,98.0,84.0,104.0,30,7,955.5,1.239069270737067,0,8,4,6,18
12991.0,183.0,,183.0,22,3,764.8199999999999,,0,8,2,5,15
12992.0,,,,724,1,93.35000000000001,,0,1,0,1,2
12993.0,90.0,71.0,105.0,22,8,1259.6299999999999,1.478622443353205,4,8,5,7,20
12994.0,132.0,,132.0,3,3,974.4200000000001,,0,10,2,6,18
12995.0,,,,84,1,211.32,,0,6,0,2,8
12996.0,,,,375,1,355.5,,0,3,0,3,6
12997.0,84.0,72.0,93.0,21,8,2110.91,1.2800351922035733,5,8,5,8,21
12998.0,80.0,,80.0,492,3,920.08,,0,2,2,6,10
12999.0,24.0,,24.0,195,3,455.88,,0,4,2,4,10
13000.0,206.0,360.0,129.0,106,4,1032.5,0.3576301923406418,0,5,3,6,14
13001.0,22.0,18.0,26.0,3,33,24042.65,1.442107807482835,4,10,8,10,28
13002.0,58.0,,58.0,317,3,414.13,,0,3,2,4,9
13003.0,54.0,,54.0,105,3,149.05,,0,5,2,1,8
13004.0,20.0,19.0,20.0,11,36,11650.85,1.0457240769475205,6,9,8,10,27
13005.0,94.0,25.0,128.0,173,4,999.6800000000001,4.975304673898487,0,5,3,6,14
13006.0,,,,55,1,81.57,,0,7,0,1,8
13007.0,,,,579,1,175.25,,0,1,0,2,3
13008.0,199.0,,199.0,322,3,612.13,,0,3,2,5,10
13009.0,,,,672,1,234.0,,0,1,0,2,3
13010.0,274.0,,274.0,373,2,330.12,,0,3,1,3,7
13011.0,,,,371,1,50.550000000000004,,0,3,0,1,4
13012.0,58.0,93.0,35.0,8,11,2957.83,0.375713302078735,10,10,6,9,25
13013.0,24.0,22.0,27.0,0,30,11455.03,1.1852141427290137,5,10,8,10,28
13014.0,42.0,65.0,26.0,10,11,5381.08,0.40253484354272884,10,9,6,9,24
13015.0,54.0,41.0,64.0,52,11,6579.78,1.5583675109558073,4,7,6,10,23
13016.0,24.0,,24.0,72,3,789.89,,0,6,2,5,13
13017.0,,,,6,1,204.0,,0,10,0,2,12
13018.0,18.0,27.0,10.0,15,35,9763.16,0.3852217229773891,10,9,8,10,27
13019.0,70.0,60.0,77.0,378,6,1229.95,1.2682974975704568,0,3,4,7,14
13020.0,97.0,,97.0,562,2,618.96,,0,1,1,5,7
13021.0,45.0,51.0,41.0,3,17,4887.24,0.7995245157885831,8,10,7,9,26
13022.0,,,,429,1,65.3,,0,2,0,1,3
13023.0,154.0,0.0,232.0,63,4,2208.16,334277.5,0,6,3,8,17
13024.0,111.0,,111.0,470,2,555.87,,0,2,1,4,7
13025.0,,,,731,1,323.39,,0,1,0,3,4
13026.0,90.0,79.0,97.0,0,9,1733.0800000000002,1.2285704280223773,5,10,5,7,22
13027.0,31.0,25.0,36.0,113,19,17239.2,1.4221154620360181,4,5,7,10,22
13028.0,22.0,,22.0,22,2,661.3199999999999,,0,8,1,5,14
13029.0,123.0,148.0,114.0,30,5,1927.3,0.7706275016762105,0,8,3,8,19
13030.0,356.0,,356.0,10,2,752.44,,0,9,1,5,15
13031.0,36.0,49.0,32.0,406,5,3292.84,0.665935092886271,0,3,3,9,15
13032.0,51.0,0.0,81.0,51,9,2815.96,238.11347325660122,1,7,5,8,20
13033.0,72.0,,72.0,356,2,220.55,,0,3,1,2,6
13034.0,173.0,,173.0,54,3,756.8199999999999,,0,7,2,5,14
13035.0,178.0,,178.0,73,3,1364.2,,0,6,2,7,15
13036.0,,,,684,1,307.1,,0,1,0,3,4
13037.0,54.0,39.0,67.0,137,12,3914.9500000000003,1.7104855768662626,3,5,6,9,20
13038.0,105.0,,105.0,79,3,908.46,,0,6,2,6,14
13039.0,46.0,103.0,17.0,583,4,1010.73,0.1637917788451903,0,1,3,6,10
13040.0,24.0,,24.0,8,2,676.99,,0,10,1,5,16
13041.0,46.0,67.0,35.0,450,4,799.13,0.5360393438553669,0,2,3,5,10
13042.0,66.0,,66.0,597,3,1488.59,,0,1,2,7,10
13043.0,,,,272,1,516.42,,0,4,0,4,8
13044.0,40.0,22.0,53.0,290,11,4848.05,2.362717112335221,2,4,6,9,19
13045.0,193.0,,193.0,98,3,808.9200000000001,,0,5,2,5,12
13046.0,212.0,,212.0,30,3,949.25,,0,8,2,6,16
13047.0,30.0,23.0,36.0,31,24,8428.53,1.5889938254169707,3,8,7,10,25
13048.0,83.0,58.0,98.0,13,9,4049.13,1.6881314344475458,3,9,5,9,23
13049.0,112.0,11.0,162.0,63,4,1408.24,13.586269956458636,0,6,3,7,16
13050.0,20.0,21.0,20.0,14,35,11986.52,0.9610585070397144,7,9,8,10,27
13051.0,40.0,,40.0,578,2,155.8,,0,1,1,1,3
13052.0,73.0,39.0,91.0,211,7,3119.33,2.331967577763542,0,4,4,9,17
13053.0,,,,621,1,127.65,,0,1,0,1,2
13055.0,117.0,216.0,67.0,77,4,2321.11,0.31298600685994965,0,6,3,8,17
13056.0,,,,550,1,209.48,,0,1,0,2,3
13057.0,50.0,,50.0,529,3,709.59,,0,2,2,5,9
13058.0,63.0,,63.0,24,3,271.4,,0,8,2,2,12
13059.0,40.0,26.0,52.0,249,10,2291.77,2.007374379908712,2,4,6,8,18
13060.0,,,,253,1,307.53,,0,4,0,3,7
13061.0,,,,71,1,248.61,,0,6,0,2,8
13062.0,,,,190,1,346.98,,0,4,0,3,7
13063.0,,,,480,1,188.4,,0,2,0,2,4
13064.0,115.0,132.0,104.0,12,6,1666.8400000000001,0.7948864228884104,0,9,4,7,20
13065.0,43.0,77.0,32.0,372,5,1055.0500000000002,0.420146209895899,0,3,3,6,12
13066.0,7.0,,7.0,23,2,470.8,,0,8,1,4,13
13067.0,181.0,,181.0,81,3,508.51,,0,6,2,4,12
13068.0,309.0,,309.0,9,2,344.0,,0,9,1,3,13
13069.0,14.0,11.0,17.0,0,38,9284.45,1.513665905349593,4,10,8,10,28
13070.0,179.0,142.0,198.0,191,4,751.7,1.390134867077653,0,4,3,5,12
13071.0,,,,611,1,129.22,,0,1,0,1,2
13072.0,,,,266,1,177.15,,0,4,0,2,6
13073.0,26.0,,26.0,410,2,418.08,,0,2,1,4,7
13074.0,70.0,33.0,89.0,510,4,1378.74,2.6271054624342525,0,2,3,7,12
13075.0,,,,129,1,919.61,,0,5,0,6,11
13076.0,,,,457,1,135.4,,0,2,0,1,3
13077.0,72.0,66.0,77.0,0,11,2740.65,1.1615339634662547,5,10,6,8,24
13078.0,13.0,12.0,13.0,2,57,29018.06,1.0582499342408282,6,10,9,10,29
13079.0,82.0,163.0,29.0,3,6,419.18,0.17801253789411656,0,10,4,4,18
13080.0,143.0,47.0,191.0,178,4,280.73,3.9848432181910347,0,5,3,2,10
13081.0,26.0,24.0,28.0,11,28,56838.37,1.1458611891992014,6,9,8,10,27
13082.0,29.0,28.0,30.0,125,21,7335.75,1.0498713409104024,6,5,7,10,22
13083.0,210.0,,210.0,3,3,395.43,,0,10,2,3,15
13084.0,,,,491,1,122.39999999999999,,0,2,0,1,3
13085.0,83.0,0.0,144.0,157,8,2433.2799999999997,191.6716738197425,1,5,5,8,18
13086.0,,,,382,1,439.33000000000004,,0,3,0,4,7
13087.0,,,,725,1,313.64,,0,1,0,3,4
13088.0,,,,416,1,236.11,,0,2,0,2,4
13089.0,3.0,3.0,3.0,2,203,113416.91,1.043602904732821,6,10,10,10,30
13090.0,21.0,11.0,29.0,8,24,13091.74,2.5384034278824297,2,10,7,10,27
13091.0,350.0,,350.0,27,3,2321.82,,0,8,2,8,18
13092.0,54.0,41.0,64.0,70,12,2140.28,1.5436768720910559,4,6,6,8,20
13093.0,8.0,10.0,6.0,275,55,54144.25,0.664578298009131,9,4,9,10,23
13094.0,30.0,21.0,37.0,20,13,2209.44,1.7460384524310182,3,8,7,8,23
13095.0,,,,70,1,74.39999999999999,,0,6,0,1,7
13096.0,,,,393,1,419.70000000000005,,0,3,0,4,7
13097.0,26.0,19.0,32.0,32,28,13324.1,1.663016959098639,3,8,8,10,26
