Customer ID,avg_order_time,avg_first_half,avg_second_half,time_since_last_order,total_orders,total_sum,avg_incr,Recency,Frequency,Monetary_Value,RFM_Score
12601.0,42 days 23:52:00,50 days 23:23:00,37 days 16:11:20,189 days 02:33:00,6,681.26,0.739088774754892,0,4,5,9
12602.0,,,,58 days 01:28:00,1,153.12,,0,0,1,1
12603.0,,,,21 days 02:08:00,1,739.1999999999999,,0,0,5,5
12604.0,182 days 02:02:00,,182 days 02:02:00,78 days 22:42:00,2,254.18,,0,1,2,3
12605.0,27 days 07:59:00,35 days 02:30:00,23 days 10:43:30,375 days 22:32:00,4,1232.95,0.6679228486646884,0,3,7,10
12606.0,,,,681 days 20:27:00,1,21.0,,0,0,1,1
12607.0,,,,59 days 20:44:00,1,1579.51,,0,0,7,7
12608.0,,,,404 days 02:01:00,1,415.79,,0,0,4,4
12609.0,80 days 03:23:00,73 days 15:31:00,84 days 00:54:12,77 days 20:16:00,9,3435.86,1.1410943791194803,6,5,9,20
12610.0,25 days 22:55:30,19 days 23:05:00,27 days 22:52:20,22 days 03:16:00,5,2099.54,1.4003246941497072,0,3,8,11
12611.0,,,,51 days 23:38:00,1,1193.32,,0,0,6,6
12612.0,,,,73 days 21:15:00,1,704.0400000000001,,0,0,5,5
12613.0,74 days 05:32:06.666666,84 days 07:01:45,66 days 04:20:24,56 days 21:51:00,10,6817.370000000001,0.7851295602510262,8,6,10,24
12614.0,,,,277 days 02:28:00,1,315.6,,0,0,3,3
12615.0,89 days 20:41:51.428571,72 days 14:32:00,102 days 19:19:15,1 days 21:48:00,8,5740.9800000000005,1.415938958604331,4,5,10,19
12616.0,146 days 13:49:30,,146 days 13:49:30,94 days 21:33:00,3,1131.1,,0,2,6,8
12617.0,,,,28 days 22:11:00,1,352.98,,0,0,3,3
12618.0,,,,21 days 01:40:00,1,177.31,,0,0,2,2
12619.0,60 days 10:53:20,102 days 23:50:00,26 days 10:08:00,15 days 21:58:00,10,3781.38,0.25654372597936753,10,6,9,25
12620.0,94 days 23:05:00,,94 days 23:05:00,14 days 02:30:00,3,1339.4099999999999,,0,2,7,9
12621.0,19 days 14:48:21.176470,19 days 10:32:18.750000,19 days 18:35:56.666666,1 days 01:25:00,35,24311.2,1.0172773129920343,6,8,10,24
12622.0,,,,231 days 20:11:00,1,180.1,,0,0,2,2
12623.0,70 days 00:20:50,48 days 23:05:30,80 days 12:58:30,275 days 23:00:00,7,3747.84,1.6449567764216977,0,4,9,13
12624.0,71 days 02:30:00,,71 days 02:30:00,105 days 21:46:00,2,641.13,,0,1,5,6
12625.0,128 days 07:27:00,87 days 04:23:00,148 days 20:59:00,211 days 02:56:00,4,5164.88,1.7076141242442828,0,3,9,12
12626.0,37 days 21:38:07.500000,61 days 17:24:20,23 days 14:34:24,22 days 20:44:00,9,6620.48,0.38245660090079614,10,5,10,25
12627.0,21 days 15:41:20,15 days 12:58:00,24 days 17:03:00,10 days 00:43:00,7,4478.53,1.5900884797569041,0,4,9,13
12628.0,30 days 01:53:30,,30 days 01:53:30,3 days 23:35:00,3,786.46,,0,2,5,7
12629.0,37 days 16:38:00,,37 days 16:38:00,385 days 03:32:00,2,1558.22,,0,1,7,8
12630.0,34 days 00:07:00,,34 days 00:07:00,9 days 02:02:00,2,1270.88,,0,1,7,8
12631.0,105 days 23:50:30,47 days 23:12:30,135 days 00:09:30,56 days 22:57:00,7,4124.09,2.814571645734554,0,4,9,13
12632.0,44 days 00:32:00,,44 days 00:32:00,520 days 03:11:00,2,804.88,,0,1,5,6
12633.0,77 days 19:59:20,71 days 12:42:30,80 days 23:37:45,58 days 01:10:00,7,5678.16,1.132183684862018,0,4,10,14
12634.0,12 days 18:24:00,,12 days 18:24:00,535 days 02:45:00,2,490.0,,0,1,4,5
12635.0,122 days 08:04:40,64 days 04:56:00,151 days 09:39:00,89 days 01:46:00,4,2930.41,2.3580838452885695,0,3,9,12
12636.0,,,,738 days 02:55:00,1,141.0,,0,0,1,1
12637.0,39 days 16:00:50,43 days 23:26:24,36 days 14:08:17.142857,66 days 23:04:00,13,9800.49,0.832011384103365,8,7,10,25
12638.0,606 days 02:41:00,,606 days 02:41:00,32 days 23:39:00,2,921.49,,0,1,6,7
12639.0,194 days 13:51:30,,194 days 13:51:30,238 days 00:02:00,3,1312.37,,0,2,7,9
12640.0,28 days 23:55:30,,28 days 23:55:30,23 days 00:58:00,3,1174.5800000000002,,0,2,6,8
12641.0,,,,114 days 23:24:00,1,185.9,,0,0,2,2
12642.0,41 days 02:50:00,,41 days 02:50:00,24 days 21:47:00,3,1013.26,,0,2,6,8
12643.0,43 days 21:41:49.090909,45 days 04:29:12,42 days 20:02:20,127 days 23:54:00,12,8304.82,0.9479497724473842,7,6,10,23
12644.0,188 days 07:10:20,24 days 01:25:00,270 days 10:03:00,129 days 02:17:00,4,1918.4900000000002,11.239803723481021,0,3,8,11
12645.0,79 days 09:13:37.500000,67 days 23:32:20,86 days 05:26:24,33 days 00:12:00,9,3986.28,1.2683975932742435,5,5,9,19
12646.0,44 days 21:22:00,,44 days 21:22:00,4 days 02:36:00,2,1346.9699999999998,,0,1,7,8
12647.0,19 days 05:25:25.714285,11 days 05:25:21.176470,26 days 18:45:30,21 days 23:54:00,36,16955.55,2.3856887096964736,2,8,10,20
12648.0,182 days 05:45:40,60 days 15:17:00,243 days 01:00:00,154 days 00:55:00,4,1112.0,4.00815419677726,0,3,6,9
12649.0,84 days 03:02:25.714285,90 days 20:54:40,79 days 01:38:15,106 days 22:09:00,8,2294.65,0.8701122619496439,7,5,8,20
12650.0,,,,2 days 20:16:00,1,314.44,,0,0,3,3
12651.0,43 days 15:08:20,58 days 18:23:00,36 days 01:31:00,334 days 00:04:00,4,377.75,0.6136747692707656,0,3,3,6
12652.0,102 days 23:44:00,,102 days 23:44:00,330 days 21:50:00,2,1017.03,,0,1,6,7
12653.0,189 days 00:22:30,,189 days 00:22:30,148 days 02:09:00,3,4160.83,,0,2,9,11
12654.0,71 days 05:13:30,97 days 21:25:00,62 days 07:49:40,10 days 02:40:00,5,601.98,0.6366804998876789,0,3,4,7
12655.0,,,,423 days 03:33:00,1,261.35,,0,0,2,2
12656.0,77 days 21:14:34.285714,109 days 16:06:40,54 days 01:05:30,16 days 23:08:00,8,6407.83,0.4927951791970957,9,5,10,24
12657.0,22 days 09:22:20,36 days 06:27:00,15 days 10:50:00,10 days 21:03:00,4,1643.18,0.4260248530453597,0,3,7,10
12658.0,,,,18 days 02:28:00,1,686.05,,0,0,5,5
12659.0,,,,29 days 00:57:00,1,91.68,,0,0,1,1
12660.0,,,,10 days 23:24:00,1,245.1,,0,0,2,2
12661.0,,,,435 days 20:04:00,1,162.0,,0,0,2,2
12662.0,32 days 11:28:53.684210,27 days 03:01:33.333333,37 days 07:05:30,0 days 00:51:00,20,6726.54,1.3748940418828082,4,7,10,21
12663.0,43 days 19:12:00,,43 days 19:12:00,624 days 03:10:00,2,239.4,,0,1,2,3
12664.0,71 days 19:51:54,145 days 18:33:45,22 days 12:44:00,7 days 19:43:00,11,6070.04,0.15455871756852516,10,6,10,26
12665.0,172 days 08:41:30,,172 days 08:41:30,324 days 04:16:00,3,313.6,,0,2,3,5
12666.0,,,,393 days 20:10:00,1,1248.42,,0,0,7,7
12667.0,,,,57 days 19:50:00,1,620.13,,0,0,5,5
12668.0,66 days 13:55:06,27 days 10:20:15,92 days 16:18:20,11 days 01:54:00,11,13349.87,3.378670599131229,1,6,10,17
12669.0,52 days 23:49:30,,52 days 23:49:30,150 days 02:56:00,3,2744.0299999999997,,0,2,8,10
12670.0,109 days 08:51:40,217 days 00:01:30,55 days 13:16:45,9 days 21:27:00,7,3760.29,0.2560047554815245,0,4,9,13
12671.0,,,,605 days 20:20:00,1,2622.481,,0,0,8,8
12672.0,265 days 23:23:00,,265 days 23:23:00,329 days 03:30:00,2,437.04999999999995,,0,1,4,5
12673.0,198 days 01:34:30,,198 days 01:34:30,4 days 22:55:00,3,1230.02,,0,2,7,9
12674.0,56 days 09:00:40,37 days 00:33:00,66 days 01:14:30,38 days 00:38:00,4,1970.6,1.7840770543769813,0,3,8,11
12675.0,24 days 17:05:00,,24 days 17:05:00,553 days 03:01:00,2,957.25,,0,1,6,7
12676.0,45 days 21:29:36,18 days 17:01:45,64 days 00:28:10,24 days 00:25:00,11,2843.09,3.421758670712432,1,6,8,15
12677.0,111 days 00:35:00,,111 days 00:35:00,554 days 22:20:00,2,395.1,,0,1,3,4
12678.0,32 days 22:36:54,38 days 15:21:33.333333,28 days 06:44:00,41 days 23:46:00,21,34281.18,0.731899020316623,8,7,10,25
12679.0,75 days 00:01:20,77 days 23:52:00,73 days 12:06:00,58 days 00:20:00,4,1113.02,0.9424282356293183,0,3,6,9
12680.0,37 days 15:02:00,23 days 20:43:00,44 days 12:11:30,0 days 00:00:00,4,880.81,1.8651311003113815,0,3,6,9
12681.0,16 days 04:19:08.181818,16 days 09:04:08.571428,15 days 23:58:54.782608,14 days 01:17:00,45,29834.76,0.9768815081824458,7,8,10,25
12682.0,14 days 09:53:34.117647,17 days 02:51:55.200000,11 days 19:25:09.230769,3 days 02:50:00,52,22950.22,0.6898105237299975,9,9,10,28
12683.0,36 days 02:28:30,49 days 04:50:00,25 days 09:16:21.818181,3 days 20:19:00,21,11633.7,0.5159684352342978,9,7,10,26
12684.0,34 days 07:29:40,8 days 02:10:30,47 days 10:09:15,7 days 02:57:00,7,2283.63,5.861486631475044,0,4,8,12
12685.0,13 days 00:39:36,9 days 01:28:30,15 days 16:07:00,27 days 23:04:00,6,2863.08,1.7294708204008125,0,4,8,12
12686.0,,,,371 days 02:59:00,1,89.14,,0,0,1,1
12687.0,0 days 00:02:00,,0 days 00:02:00,480 days 00:38:00,2,2138.91,,0,1,8,9
12688.0,,,,113 days 04:01:00,1,4873.8099999999995,,0,0,9,9
12689.0,101 days 22:27:00,,101 days 22:27:00,25 days 04:19:00,2,1247.61,,0,1,7,8
12690.0,,,,205 days 03:41:00,1,389.01,,0,0,3,3
12691.0,65 days 08:48:10,50 days 13:46:00,72 days 18:19:15,27 days 20:01:00,7,1170.4,1.4387615686705297,0,4,6,10
12692.0,,,,636 days 22:48:00,1,110.95,,0,0,1,1
12693.0,65 days 20:39:10,63 days 00:30:30,67 days 06:43:30,126 days 18:59:00,7,1703.02,1.0675808948711027,0,4,7,11
12694.0,175 days 08:43:30,,175 days 08:43:30,69 days 23:44:00,3,1843.35,,0,2,8,10
12695.0,109 days 16:00:00,68 days 13:25:00,130 days 05:17:30,6 days 23:28:00,7,1407.12,1.899392251202836,0,4,7,11
12696.0,74 days 00:41:00,,74 days 00:41:00,434 days 02:07:00,2,851.91,,0,1,5,6
12697.0,70 days 08:31:30,,70 days 08:31:30,28 days 04:03:00,3,957.5899999999999,,0,2,6,8
12698.0,,,,589 days 20:59:00,1,339.75,,0,0,3,3
12699.0,,,,417 days 00:43:00,1,638.11,,0,0,5,5
12700.0,69 days 06:12:20,58 days 21:04:00,74 days 10:46:30,7 days 02:03:00,4,4939.99,1.2644661728628044,0,3,9,12
12701.0,110 days 18:40:48,39 days 22:36:00,158 days 00:04:00,79 days 02:03:00,6,2446.41,3.955838375408582,0,4,8,12
12702.0,,,,19 days 02:14:00,1,219.0,,0,0,2,2
12703.0,204 days 09:55:40,49 days 21:15:00,281 days 16:16:00,70 days 18:58:00,4,1006.53,5.646495440941045,0,3,6,9
12704.0,23 days 03:50:42.857142,30 days 10:38:00,17 days 16:45:15,6 days 23:35:00,8,2340.84,0.5813506546831516,9,5,8,22
12705.0,39 days 20:34:18.461538,48 days 00:00:30,32 days 21:03:17.142857,14 days 23:33:00,14,11762.1,0.6849384150039907,9,7,10,26
12707.0,,,,291 days 04:12:00,1,603.42,,0,0,4,4
12708.0,40 days 16:54:31.764705,44 days 03:02:15,37 days 15:54:20,29 days 02:58:00,18,5117.66,0.8535160988686006,8,7,9,24
12709.0,21 days 16:03:18.181818,19 days 08:44:00,23 days 20:07:21.176470,14 days 21:12:00,34,30291.76,1.2310770671771147,5,8,10,23
12710.0,52 days 10:57:30,,52 days 10:57:30,96 days 00:50:00,3,1149.02,,0,2,6,8
12711.0,65 days 00:29:00,,65 days 00:29:00,611 days 00:51:00,2,1339.05,,0,1,7,8
12712.0,35 days 02:16:39,40 days 13:25:53.333333,30 days 14:58:10.909090,28 days 04:31:00,21,6723.03,0.7550297180146175,8,7,10,25
12713.0,,,,0 days 00:34:00,1,848.55,,0,0,5,5
12714.0,66 days 00:31:10.909090,55 days 19:19:24,74 days 12:51:00,8 days 21:07:00,12,14093.710000000001,1.3356371501031616,4,6,10,20
12715.0,,,,105 days 21:28:00,1,343.36,,0,0,3,3
12716.0,129 days 19:27:00,,129 days 19:27:00,3 days 03:55:00,2,1053.49,,0,1,6,7
12717.0,219 days 12:06:30,,219 days 12:06:30,150 days 22:03:00,3,1308.91,,0,2,7,9
12718.0,,,,70 days 20:12:00,1,238.25,,0,0,2,2
12719.0,59 days 22:55:00,,59 days 22:55:00,4 days 23:05:00,2,644.95,,0,1,5,6
12720.0,17 days 09:02:39.310344,22 days 10:32:04.285714,12 days 15:39:12,2 days 04:47:00,30,7787.28,0.5638511922789528,9,8,10,27
12721.0,62 days 20:43:42.857142,55 days 23:41:20,68 days 00:30:30,31 days 00:37:00,8,4013.08,1.2149451758012768,5,5,9,19
12722.0,21 days 16:58:20,32 days 23:21:00,16 days 01:47:00,84 days 22:00:00,4,997.63,0.4875002632632,0,3,6,9
12723.0,15 days 10:36:45,0 days 00:04:00,20 days 14:07:40,3 days 02:31:00,5,725.0699999999999,7411.916666666667,0,3,5,8
12724.0,88 days 08:20:20,75 days 23:43:00,94 days 12:39:00,4 days 20:48:00,7,2317.52,1.2439706460250588,0,4,8,12
12725.0,71 days 00:35:20,13 days 00:55:00,100 days 00:25:30,370 days 21:05:00,4,2266.7599999999998,7.6711318242343545,0,3,8,11
12726.0,59 days 14:07:00,66 days 17:07:45,54 days 20:06:30,27 days 23:15:00,11,4014.6000000000004,0.8219876077039381,8,6,9,23
12727.0,71 days 13:32:26.666666,89 days 12:27:45,57 days 04:48:12,10 days 01:04:00,10,5679.53,0.6389701162265263,9,6,10,25
12728.0,78 days 00:59:15,51 days 01:57:00,87 days 00:40:00,70 days 21:19:00,5,1070.17,1.7037127669698329,0,3,6,9
12729.0,,,,113 days 01:10:00,1,453.01,,0,0,4,4
12730.0,,,,521 days 00:31:00,1,829.25,,0,0,5,5
12731.0,39 days 00:09:45,56 days 07:00:34.285714,25 days 13:30:13.333333,23 days 00:51:00,17,25775.71,0.45410760834143743,10,7,10,27
12732.0,,,,179 days 01:17:00,1,236.26000000000002,,0,0,2,2
12733.0,151 days 16:58:40,192 days 03:27:00,131 days 11:44:30,233 days 20:31:00,4,2424.87,0.6843274169006857,0,3,8,11
12734.0,19 days 23:40:30,,19 days 23:40:30,352 days 00:03:00,3,639.6500000000001,,0,2,5,7
12735.0,21 days 23:11:00,,21 days 23:11:00,314 days 23:13:00,2,779.5699999999999,,0,1,5,6
12736.0,,,,332 days 04:53:00,1,234.0,,0,0,2,2
12737.0,0 days 00:02:00,,0 days 00:02:00,498 days 00:21:00,2,3710.5,,0,1,9,10
12738.0,,,,371 days 18:23:00,1,155.35,,0,0,1,1
12739.0,105 days 07:31:00,8 days 19:15:00,153 days 13:39:00,77 days 23:50:00,4,2726.73,17.446863905325444,0,3,8,11
12740.0,,,,63 days 02:06:00,1,427.6,,0,0,4,4
12741.0,3 days 22:12:00,,3 days 22:12:00,528 days 22:14:00,2,406.07,,0,1,3,4
12742.0,,,,625 days 00:07:00,1,1201.52,,0,0,6,6
12743.0,0 days 00:15:00,,0 days 00:15:00,133 days 20:29:00,2,540.13,,0,1,4,5
12744.0,53 days 23:29:54,68 days 05:16:45,44 days 11:38:40,51 days 01:32:00,11,25317.059999999998,0.6520845474495712,9,6,10,25
12745.0,97 days 20:56:00,,97 days 20:56:00,486 days 02:36:00,3,925.41,,0,2,6,8
12746.0,,,,540 days 02:09:00,1,254.55,,0,0,2,2
12747.0,29 days 04:50:50.400000,25 days 00:07:50,33 days 01:49:00,1 days 22:16:00,26,8898.48,1.3227399593606948,5,8,10,23
12748.0,2 days 04:29:04.464285,2 days 15:57:03.592814,1 days 17:09:13.846153,0 days 00:30:00,337,54130.11,0.6435215624173454,9,10,10,29
12749.0,64 days 17:21:22.500000,40 days 15:37:00,79 days 04:00:00,3 days 02:54:00,9,6897.360000000001,1.9474862053060458,2,5,10,17
12750.0,,,,128 days 03:37:00,1,275.88,,0,0,2,2
12751.0,,,,444 days 00:01:00,1,268.27,,0,0,2,2
12752.0,,,,80 days 23:18:00,1,4366.78,,0,0,9,9
12753.0,67 days 23:49:36,40 days 02:25:30,86 days 14:05:40,22 days 01:58:00,6,21429.39,2.159227414546011,0,4,10,14
12754.0,24 days 07:29:40,0 days 00:01:00,36 days 11:14:00,235 days 03:50:00,4,3056.31,52514.0,0,3,9,12
12755.0,41 days 07:16:30,46 days 11:59:30,37 days 20:07:50,280 days 00:08:00,11,5236.259999999999,0.8137431332870367,8,6,9,23
12756.0,,,,86 days 03:19:00,1,112.07999999999998,,0,0,1,1
12757.0,16 days 07:27:25,5 days 03:53:24,24 days 06:34:34.285714,15 days 00:20:00,13,7834.650000000001,4.702366538672299,1,7,10,18
12758.0,103 days 15:17:00,74 days 10:09:00,118 days 05:51:00,116 days 02:28:00,7,9903.24,1.5888083307672929,0,4,10,14
12759.0,97 days 14:17:25.714285,99 days 08:01:40,96 days 06:59:15,51 days 22:01:00,8,5020.74,0.9693626565685989,7,5,9,21
12760.0,,,,455 days 04:00:00,1,347.8,,0,0,3,3
12761.0,7 days 01:30:00,,7 days 01:30:00,457 days 00:33:00,2,782.95,,0,1,5,6
12762.0,17 days 20:00:00,,17 days 20:00:00,7 days 02:27:00,2,1898.52,,0,1,8,9
12763.0,230 days 22:26:00,,230 days 22:26:00,137 days 22:38:00,2,494.08,,0,1,4,5
12764.0,,,,316 days 02:31:00,1,1693.88,,0,0,7,7
12765.0,33 days 20:01:36,27 days 14:55:00,37 days 23:26:00,471 days 22:59:00,6,1404.58,1.3748837209302325,0,4,7,11
12766.0,50 days 11:54:37.500000,24 days 10:09:00,66 days 03:22:00,3 days 04:04:00,9,8918.99,2.7081236316073816,2,5,10,17
12767.0,,,,375 days 03:12:00,1,949.82,,0,0,6,6
12768.0,,,,450 days 00:42:00,1,168.69000000000003,,0,0,2,2
12769.0,,,,238 days 02:25:00,1,1143.6,,0,0,6,6
12770.0,245 days 21:50:00,,245 days 21:50:00,210 days 03:17:00,2,3246.45,,0,1,9,10
12771.0,,,,485 days 00:59:00,1,282.3,,0,0,2,2
12772.0,,,,59 days 03:31:00,1,892.47,,0,0,6,6
12773.0,,,,563 days 19:20:00,1,124.25,,0,0,1,1
12774.0,,,,535 days 02:12:00,1,98.7,,0,0,1,1
12775.0,65 days 08:21:30,48 days 23:40:30,73 days 12:42:00,16 days 20:17:00,7,1686.1200000000001,1.5010100580517576,0,4,7,11
12776.0,,,,667 days 00:39:00,1,55.5,,0,0,1,1
12777.0,,,,457 days 01:15:00,1,519.45,,0,0,4,4
12778.0,72 days 21:11:37.500000,96 days 17:32:40,58 days 13:47:00,19 days 01:20:00,9,1775.68,0.6055379799845888,9,5,7,21
12779.0,53 days 18:47:32.307692,60 days 21:02:30,47 days 16:51:51.428571,37 days 01:07:00,14,6474.11,0.783594548898902,8,7,10,25
12780.0,,,,598 days 03:10:00,1,337.4,,0,0,3,3
12781.0,221 days 01:54:00,,221 days 01:54:00,63 days 02:13:00,2,826.74,,0,1,5,6
12782.0,51 days 11:34:30,31 days 01:01:30,65 days 02:36:30,4 days 03:34:00,11,4618.24,2.097390467881391,2,6,9,17
12783.0,14 days 14:28:12,10 days 21:46:30,17 days 01:36:00,1 days 20:54:00,6,2225.91,1.5647025116989781,0,4,8,12
12784.0,260 days 01:16:00,,260 days 01:16:00,8 days 21:12:00,3,1763.1499999999999,,0,2,7,9
12785.0,183 days 11:56:00,,183 days 11:56:00,363 days 23:02:00,3,1100.4,,0,2,6,8
12786.0,,,,609 days 00:38:00,1,728.5,,0,0,5,5
12787.0,134 days 13:55:40,220 days 18:39:00,91 days 11:34:00,9 days 04:06:00,4,862.18,0.41436340703135077,0,3,5,8
12788.0,21 days 16:25:20,16 days 00:19:00,24 days 12:28:30,462 days 22:29:00,4,444.9,1.531224250834815,0,3,4,7
12789.0,314 days 00:44:00,,314 days 00:44:00,64 days 23:16:00,3,273.35,,0,2,2,4
12790.0,218 days 01:10:00,,218 days 01:10:00,191 days 22:36:00,2,591.85,,0,1,4,5
12791.0,50 days 03:35:36,0 days 09:19:30,83 days 07:46:20,373 days 01:23:00,6,863.51,214.45278522490318,0,4,5,9
12792.0,278 days 00:47:00,,278 days 00:47:00,256 days 01:14:00,2,827.01,,0,1,5,6
12793.0,33 days 11:33:30,,33 days 11:33:30,334 days 00:38:00,3,885.53,,0,2,6,8
12794.0,45 days 02:53:00,,45 days 02:53:00,52 days 21:56:00,2,860.41,,0,1,5,6
12795.0,,,,18 days 02:23:00,1,430.48,,0,0,4,4
12796.0,,,,627 days 21:01:00,1,381.0,,0,0,3,3
12797.0,58 days 22:02:00,,58 days 22:02:00,365 days 01:55:00,2,552.08,,0,1,4,5
12798.0,137 days 01:08:20,250 days 21:44:00,80 days 02:50:30,9 days 20:58:00,4,8510.93,0.31931697407169585,0,3,10,13
12799.0,,,,528 days 20:53:00,1,219.35,,0,0,2,2
12800.0,103 days 01:34:30,,103 days 01:34:30,469 days 22:39:00,3,584.25,,0,2,4,6
12801.0,,,,500 days 03:12:00,1,1071.82,,0,0,6,6
12802.0,62 days 20:00:20,46 days 13:54:30,70 days 23:03:15,186 days 03:14:00,7,2416.42,1.523429172040045,0,4,8,12
12803.0,,,,392 days 21:53:00,1,1092.81,,0,0,6,6
12804.0,34 days 22:06:00,,34 days 22:06:00,465 days 00:52:00,2,325.37,,0,1,3,4
12805.0,97 days 17:07:00,69 days 03:24:00,111 days 23:58:30,381 days 00:23:00,4,1434.95,1.619847535253706,0,3,7,10
12806.0,51 days 00:56:40,16 days 03:05:00,68 days 11:52:30,434 days 23:16:00,4,2878.96,4.246824542518837,0,3,8,11
12807.0,,,,382 days 22:29:00,1,330.35,,0,0,3,3
12808.0,106 days 11:55:15,27 days 07:31:00,132 days 21:23:20,36 days 02:45:00,5,776.7,4.865458120396973,0,3,5,8
12809.0,234 days 22:16:00,,234 days 22:16:00,177 days 01:59:00,3,1755.94,,0,2,7,9
12810.0,142 days 01:01:00,,142 days 01:01:00,534 days 01:57:00,2,534.99,,0,1,4,5
12811.0,41 days 17:20:30,48 days 21:29:00,39 days 07:57:40,260 days 03:08:00,5,1033.9,0.8044094741676017,0,3,6,9
12812.0,,,,44 days 02:56:00,1,229.64000000000001,,0,0,2,2
12813.0,95 days 20:29:00,,95 days 20:29:00,501 days 03:00:00,3,1687.8000000000002,,0,2,7,9
12814.0,,,,101 days 00:39:00,1,125.92,,0,0,1,1
12815.0,50 days 20:47:00,,50 days 20:47:00,147 days 02:29:00,2,1063.46,,0,1,6,7
12816.0,80 days 23:17:00,,80 days 23:17:00,95 days 00:09:00,2,572.2,,0,1,4,5
12817.0,76 days 15:45:30,,76 days 15:45:30,280 days 20:22:00,3,690.98,,0,2,5,7
12818.0,,,,261 days 00:44:00,1,1542.08,,0,0,7,7
12819.0,,,,457 days 21:30:00,1,540.52,,0,0,4,4
12820.0,73 days 02:33:30,57 days 11:03:30,83 days 12:53:30,2 days 21:38:00,11,2689.52,1.4538120819158,4,6,8,18
12821.0,397 days 00:37:00,,397 days 00:37:00,213 days 20:59:00,2,220.79999999999998,,0,1,2,3
12822.0,16 days 20:18:00,,16 days 20:18:00,70 days 02:46:00,2,948.88,,0,1,6,7
12823.0,35 days 13:48:24.705882,20 days 15:28:00,48 days 20:19:53.333333,74 days 05:15:00,18,6501.5,2.366115745724009,2,7,10,19
12824.0,,,,59 days 00:01:00,1,397.12,,0,0,3,3
12825.0,120 days 03:39:00,,120 days 03:39:00,520 days 22:54:00,2,518.63,,0,1,4,5
12826.0,65 days 08:42:00,71 days 05:43:36,60 days 11:10:40,2 days 02:25:00,12,2800.75,0.8487776473692351,8,6,8,22
12827.0,19 days 10:16:30,,19 days 10:16:30,5 days 00:33:00,3,430.15,,0,2,4,6
12828.0,25 days 12:53:48,15 days 12:29:00,32 days 05:10:20,2 days 04:05:00,6,1018.71,2.075723000283383,0,4,6,10
12829.0,106 days 22:04:30,,106 days 22:04:30,336 days 01:37:00,3,385.3,,0,2,3,5
12830.0,26 days 19:24:12,18 days 15:12:00,32 days 06:12:20,37 days 00:56:00,6,6814.64,1.7312288809381833,0,4,10,14
12831.0,100 days 10:32:00,,100 days 10:32:00,261 days 23:48:00,3,451.11,,0,2,4,6
12832.0,65 days 23:42:00,,65 days 23:42:00,31 days 23:20:00,2,383.03000000000003,,0,1,3,4
12833.0,,,,144 days 23:04:00,1,417.38,,0,0,4,4
12834.0,,,,282 days 03:01:00,1,312.38,,0,0,3,3
12835.0,7 days 12:50:52.682926,6 days 21:39:45,8 days 03:18:37.142857,427 days 01:51:00,42,6110.83,1.1789651699103767,5,8,10,23
12836.0,45 days 06:27:24,34 days 07:27:25.714285,54 days 20:34:52.500000,58 days 21:40:00,16,7406.42,1.5988461104753862,3,7,10,20
12837.0,396 days 00:57:00,,396 days 00:57:00,172 days 20:43:00,2,662.6600000000001,,0,1,5,6
12838.0,62 days 02:55:40,37 days 12:35:00,81 days 19:12:12,33 days 00:30:00,10,2975.9100000000003,2.1799241232534468,2,6,9,17
12839.0,29 days 04:55:48,30 days 10:32:30,28 days 01:35:46.153846,2 days 00:17:00,26,9669.12,0.9220502875894979,7,8,10,25
12840.0,88 days 11:06:20,118 days 13:33:30,73 days 09:52:45,143 days 03:21:00,7,4041.97,0.6191681773055668,0,4,9,13
12841.0,13 days 04:48:35.384615,10 days 21:11:06.315789,15 days 09:39:12,4 days 01:37:00,40,6958.2,1.4152926438541342,4,8,10,22
12842.0,222 days 10:26:00,333 days 02:30:00,167 days 02:24:00,69 days 21:17:00,4,1917.99,0.5016448808555882,0,3,8,11
12843.0,22 days 19:03:02.068965,15 days 15:19:04.285714,29 days 11:20:04,65 days 00:41:00,30,6583.36,1.884627738816492,3,8,10,21
12844.0,188 days 00:33:20,151 days 04:32:00,206 days 10:34:00,28 days 23:19:00,4,648.6,1.365446093922246,0,3,5,8
12845.0,7 days 15:48:00,19 days 20:45:00,1 days 13:19:30,266 days 23:16:00,4,354.09,0.0782905086523335,0,3,3,6
12846.0,,,,681 days 20:21:00,1,15.58,,0,0,1,1
12847.0,365 days 00:32:00,,365 days 00:32:00,21 days 23:34:00,2,1609.0,,0,1,7,8
12848.0,,,,675 days 00:05:00,1,208.0,,0,0,2,2
12849.0,111 days 23:59:24,97 days 23:13:00,121 days 08:30:20,30 days 23:09:00,6,3042.47,1.2387227416538482,0,4,9,13
12850.0,,,,445 days 00:24:00,1,330.0,,0,0,3,3
12851.0,380 days 21:28:00,,380 days 21:28:00,96 days 00:09:00,2,280.76,,0,1,2,3
12852.0,,,,294 days 04:03:00,1,311.55,,0,0,3,3
12853.0,53 days 19:09:12,61 days 06:43:30,48 days 19:26:20,134 days 01:21:00,11,3907.5,0.7965043695380774,8,6,9,23
12854.0,108 days 07:53:20,38 days 11:39:00,143 days 06:00:30,78 days 00:35:00,7,2970.9700000000003,3.7221981630848626,0,4,9,13
12855.0,9 days 21:07:00,7 days 20:38:00,10 days 21:21:30,372 days 03:13:00,4,612.84,1.3855363138363668,0,3,5,8
